period,od_index,flow,route,n_same_route_patterns,n_other_routes,n_attractive_lines,own_headway_min,combined_headway_min,wait_now_min,wait_hyperpath_min,saving_min,flow_weighted_saving,saving_same_route_min,flow_weighted_saving_same_route,saving_cross_route_only_min,flow_weighted_saving_cross_route
am_peak,6304,0.2576370337296332,073,1,1,2,90.0,60.0,25.5,18.0,15.0,3.864555505944498,0.0,0.0,15.0,3.864555505944498
am_peak,6306,0.3606918472214865,073,1,1,2,90.0,60.0,25.5,18.0,15.0,5.410377708322297,0.0,0.0,15.0,5.410377708322297
am_peak,6307,0.2576370337296332,073,1,1,2,90.0,60.0,25.5,18.0,15.0,3.864555505944498,0.0,0.0,15.0,3.864555505944498
am_peak,6308,0.15458222023777993,073,1,1,2,90.0,60.0,25.5,18.0,15.0,2.318733303566699,0.0,0.0,15.0,2.318733303566699
am_peak,6309,0.15458222023777993,073,1,1,2,90.0,60.0,25.5,18.0,15.0,2.318733303566699,0.0,0.0,15.0,2.318733303566699
am_peak,6310,0.20610962698370655,073,1,1,2,90.0,60.0,25.5,18.0,15.0,3.0916444047555984,0.0,0.0,15.0,3.0916444047555984
am_peak,6311,0.15458222023777993,073,1,1,2,90.0,60.0,25.5,18.0,15.0,2.318733303566699,0.0,0.0,15.0,2.318733303566699
am_peak,6313,0.20610962698370655,073,1,1,2,90.0,60.0,25.5,18.0,15.0,3.0916444047555984,0.0,0.0,15.0,3.0916444047555984
am_peak,6336,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6373,0.46374666071333975,102,1,1,2,30.0,10.0,10.5,5.0,11.0,5.101213267846737,0.0,0.0,11.0,5.101213267846737
am_peak,6373,0.46374666071333975,007,2,2,4,15.0,10.0,6.75,5.0,3.5,1.6231133124966892,0.0,0.0,3.5,1.6231133124966892
am_peak,6374,1.3397125753940926,102,1,1,2,30.0,10.0,10.5,5.0,11.0,14.736838329335018,0.0,0.0,11.0,14.736838329335018
am_peak,6376,0.7729111011888996,102,1,1,2,30.0,10.0,10.5,5.0,11.0,8.502022113077896,0.0,0.0,11.0,8.502022113077896
am_peak,6378,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,6386,0.20610962698370655,034,1,1,2,15.0,12.0,6.75,6.0,1.5,0.3091644404755598,0.0,0.0,1.5,0.3091644404755598
am_peak,6392,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6399,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,6400,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,6401,0.30916444047555985,034,1,1,2,15.0,12.0,6.75,6.0,1.5,0.4637466607133398,0.0,0.0,1.5,0.4637466607133398
am_peak,6406,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,6406,0.20610962698370655,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.7213836944429729,0.0,0.0,3.5,0.7213836944429729
am_peak,6407,1.0305481349185328,102,1,1,2,30.0,10.0,10.5,5.0,11.0,11.336029484103861,0.0,0.0,11.0,11.336029484103861
am_peak,6409,0.5152740674592664,102,1,1,2,30.0,10.0,10.5,5.0,11.0,5.6680147420519305,0.0,0.0,11.0,5.6680147420519305
am_peak,6411,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6414,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,6426,0.3606918472214865,007,2,2,4,15.0,10.0,6.75,5.0,3.5,1.2624214652752028,0.0,0.0,3.5,1.2624214652752028
am_peak,6433,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6435,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6437,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6439,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6440,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,6461,0.15458222023777993,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.5410377708322297,0.0,0.0,3.5,0.5410377708322297
am_peak,6466,0.30916444047555985,001,1,1,2,30.0,22.5,10.5,8.625,3.75,1.1593666517833494,0.0,0.0,3.75,1.1593666517833494
am_peak,6468,0.30916444047555985,001,1,1,2,30.0,22.5,10.5,8.625,3.75,1.1593666517833494,0.0,0.0,3.75,1.1593666517833494
am_peak,6470,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6471,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,6472,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6481,0.30916444047555985,001,1,1,2,30.0,22.5,10.5,8.625,3.75,1.1593666517833494,0.0,0.0,3.75,1.1593666517833494
am_peak,6495,0.20610962698370655,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.7213836944429729,0.0,0.0,3.5,0.7213836944429729
am_peak,6502,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6504,0.2576370337296332,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.9661388764861245,0.0,0.0,3.75,0.9661388764861245
am_peak,6505,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6523,0.15458222023777993,001,2,2,4,15.0,6.0,6.75,3.0,7.5,1.1593666517833494,0.0,0.0,7.5,1.1593666517833494
am_peak,6524,0.20610962698370655,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.7213836944429729,0.0,0.0,3.5,0.7213836944429729
am_peak,6529,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,6531,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,6532,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,6533,0.2576370337296332,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.9661388764861245,0.0,0.0,3.75,0.9661388764861245
am_peak,6556,0.4122192539674131,102,1,1,2,30.0,10.0,10.5,5.0,11.0,4.534411793641544,0.0,0.0,11.0,4.534411793641544
am_peak,6558,0.2576370337296332,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.9661388764861245,0.0,0.0,3.75,0.9661388764861245
am_peak,6561,0.15458222023777993,032,1,1,2,60.0,45.0,18.0,14.25,7.5,1.1593666517833494,0.0,0.0,7.5,1.1593666517833494
am_peak,6572,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,6573,0.2576370337296332,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.8340073710259652,0.0,0.0,11.0,2.8340073710259652
am_peak,6577,0.15458222023777993,032,1,1,2,60.0,45.0,18.0,14.25,7.5,1.1593666517833494,0.0,0.0,7.5,1.1593666517833494
am_peak,6591,0.9274933214266795,102,1,1,2,30.0,10.0,10.5,5.0,11.0,10.202426535693474,0.0,0.0,11.0,10.202426535693474
am_peak,6594,0.2576370337296332,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.9661388764861245,0.0,0.0,3.75,0.9661388764861245
am_peak,6595,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,6596,0.2576370337296332,032,1,1,2,60.0,45.0,18.0,14.25,7.5,1.932277752972249,0.0,0.0,7.5,1.932277752972249
am_peak,6597,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6599,0.2576370337296332,032,1,1,2,60.0,45.0,18.0,14.25,7.5,1.932277752972249,0.0,0.0,7.5,1.932277752972249
am_peak,6618,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,6620,0.4122192539674131,032,1,1,2,60.0,45.0,18.0,14.25,7.5,3.0916444047555984,0.0,0.0,7.5,3.0916444047555984
am_peak,6636,0.3606918472214865,102,1,1,2,30.0,10.0,10.5,5.0,11.0,3.9676103194363517,0.0,0.0,11.0,3.9676103194363517
am_peak,6638,0.2576370337296332,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.9661388764861245,0.0,0.0,3.75,0.9661388764861245
am_peak,6639,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,6640,0.2576370337296332,032,1,1,2,60.0,45.0,18.0,14.25,7.5,1.932277752972249,0.0,0.0,7.5,1.932277752972249
am_peak,6643,0.15458222023777993,032,1,1,2,60.0,45.0,18.0,14.25,7.5,1.1593666517833494,0.0,0.0,7.5,1.1593666517833494
am_peak,6658,0.20610962698370655,073,1,1,2,90.0,60.0,25.5,18.0,15.0,3.0916444047555984,0.0,0.0,15.0,3.0916444047555984
am_peak,6660,0.2576370337296332,073,1,1,2,90.0,60.0,25.5,18.0,15.0,3.864555505944498,0.0,0.0,15.0,3.864555505944498
am_peak,6660,0.2576370337296332,001,2,2,4,15.0,6.0,6.75,3.0,7.5,1.932277752972249,0.0,0.0,7.5,1.932277752972249
am_peak,6661,0.15458222023777993,073,1,1,2,90.0,60.0,25.5,18.0,15.0,2.318733303566699,0.0,0.0,15.0,2.318733303566699
am_peak,6662,0.15458222023777993,073,1,1,2,90.0,60.0,25.5,18.0,15.0,2.318733303566699,0.0,0.0,15.0,2.318733303566699
am_peak,6663,0.2576370337296332,073,1,1,2,90.0,60.0,25.5,18.0,15.0,3.864555505944498,0.0,0.0,15.0,3.864555505944498
am_peak,6663,0.2576370337296332,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.9017296180537162,0.0,0.0,3.5,0.9017296180537162
am_peak,6664,1.8034592361074324,073,1,1,2,90.0,60.0,25.5,18.0,15.0,27.051888541611486,0.0,0.0,15.0,27.051888541611486
am_peak,6665,0.20610962698370655,073,1,1,2,90.0,60.0,25.5,18.0,15.0,3.0916444047555984,0.0,0.0,15.0,3.0916444047555984
am_peak,6666,0.15458222023777993,073,1,1,2,90.0,60.0,25.5,18.0,15.0,2.318733303566699,0.0,0.0,15.0,2.318733303566699
am_peak,6667,0.30916444047555985,073,1,1,2,90.0,60.0,25.5,18.0,15.0,4.637466607133398,0.0,0.0,15.0,4.637466607133398
am_peak,6669,0.20610962698370655,073,1,1,2,90.0,60.0,25.5,18.0,15.0,3.0916444047555984,0.0,0.0,15.0,3.0916444047555984
am_peak,6670,0.30916444047555985,073,1,1,2,90.0,60.0,25.5,18.0,15.0,4.637466607133398,0.0,0.0,15.0,4.637466607133398
am_peak,6671,0.2576370337296332,073,1,1,2,90.0,60.0,25.5,18.0,15.0,3.864555505944498,0.0,0.0,15.0,3.864555505944498
am_peak,6672,0.4122192539674131,001,1,1,2,30.0,22.5,10.5,8.625,3.75,1.5458222023777992,0.0,0.0,3.75,1.5458222023777992
am_peak,6673,0.30916444047555985,073,1,1,2,90.0,60.0,25.5,18.0,15.0,4.637466607133398,0.0,0.0,15.0,4.637466607133398
am_peak,6674,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6676,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6677,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6678,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6681,0.566801474205193,032,1,1,2,60.0,45.0,18.0,14.25,7.5,4.251011056538948,0.0,0.0,7.5,4.251011056538948
am_peak,6688,0.15458222023777993,073,1,1,2,90.0,60.0,25.5,18.0,15.0,2.318733303566699,0.0,0.0,15.0,2.318733303566699
am_peak,6697,0.4122192539674131,102,1,1,2,30.0,10.0,10.5,5.0,11.0,4.534411793641544,0.0,0.0,11.0,4.534411793641544
am_peak,6701,0.7729111011888996,102,1,1,2,30.0,10.0,10.5,5.0,11.0,8.502022113077896,0.0,0.0,11.0,8.502022113077896
am_peak,6704,0.7729111011888996,102,1,1,2,30.0,10.0,10.5,5.0,11.0,8.502022113077896,0.0,0.0,11.0,8.502022113077896
am_peak,6714,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,6715,0.30916444047555985,001,1,1,2,30.0,22.5,10.5,8.625,3.75,1.1593666517833494,0.0,0.0,3.75,1.1593666517833494
am_peak,6723,0.2576370337296332,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.8340073710259652,0.0,0.0,11.0,2.8340073710259652
am_peak,6726,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,6727,0.2576370337296332,034,1,1,2,15.0,12.0,6.75,6.0,1.5,0.3864555505944498,0.0,0.0,1.5,0.3864555505944498
am_peak,6737,0.566801474205193,007,2,2,4,15.0,10.0,6.75,5.0,3.5,1.9838051597181754,0.0,0.0,3.5,1.9838051597181754
am_peak,6746,0.20610962698370655,008,1,1,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992,0.0,0.0,7.5,1.5458222023777992
am_peak,6747,0.8759659146807529,001,1,1,2,30.0,22.5,10.5,8.625,3.75,3.2848721800528233,0.0,0.0,3.75,3.2848721800528233
am_peak,6789,0.30916444047555985,007,2,2,4,15.0,10.0,6.75,5.0,3.5,1.0820755416644594,0.0,0.0,3.5,1.0820755416644594
am_peak,6795,0.15458222023777993,006,1,1,2,14.4,9.23076923076923,6.6,4.615384615384615,3.9692307692307693,0.6135725049438034,0.0,0.0,3.9692307692307693,0.6135725049438034
am_peak,6796,0.15458222023777993,008,1,1,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494,0.0,0.0,7.5,1.1593666517833494
am_peak,6797,0.4122192539674131,001,1,1,2,30.0,22.5,10.5,8.625,3.75,1.5458222023777992,0.0,0.0,3.75,1.5458222023777992
am_peak,6799,0.2576370337296332,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.9661388764861245,0.0,0.0,3.75,0.9661388764861245
am_peak,6805,0.566801474205193,001,1,1,2,30.0,22.5,10.5,8.625,3.75,2.125505528269474,0.0,0.0,3.75,2.125505528269474
am_peak,6807,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6814,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6816,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6828,0.30916444047555985,001,2,1,3,15.0,7.5,6.75,3.75,6.0,1.8549866428533592,0.0,0.0,6.0,1.8549866428533592
am_peak,6831,0.15458222023777993,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.5410377708322297,0.0,0.0,3.5,0.5410377708322297
am_peak,6838,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,6839,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,6840,0.15458222023777993,032,1,1,2,60.0,45.0,18.0,14.25,7.5,1.1593666517833494,0.0,0.0,7.5,1.1593666517833494
am_peak,6841,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,6843,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,6846,0.15458222023777993,101,1,1,2,30.0,25.714285714285715,10.5,9.428571428571429,2.1428571428571423,0.3312476147952426,0.0,0.0,2.1428571428571423,0.3312476147952426
am_peak,6847,0.30916444047555985,007,1,1,2,30.0,20.0,10.5,8.0,5.0,1.5458222023777992,0.0,0.0,5.0,1.5458222023777992
am_peak,6863,0.20610962698370655,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.7213836944429729,0.0,0.0,3.5,0.7213836944429729
am_peak,6867,0.15458222023777993,008,1,1,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494,0.0,0.0,7.5,1.1593666517833494
am_peak,6868,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,6876,0.2576370337296332,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.9661388764861245,0.0,0.0,3.75,0.9661388764861245
am_peak,6885,0.15458222023777993,034,1,1,2,15.0,12.0,6.75,6.0,1.5,0.2318733303566699,0.0,0.0,1.5,0.2318733303566699
am_peak,6890,0.2576370337296332,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.9017296180537162,0.0,0.0,3.5,0.9017296180537162
am_peak,6897,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6898,0.30916444047555985,001,1,1,2,30.0,22.5,10.5,8.625,3.75,1.1593666517833494,0.0,0.0,3.75,1.1593666517833494
am_peak,6899,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,6924,0.30916444047555985,007,2,2,4,15.0,10.0,6.75,5.0,3.5,1.0820755416644594,0.0,0.0,3.5,1.0820755416644594
am_peak,6929,0.20610962698370655,008,1,1,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992,0.0,0.0,7.5,1.5458222023777992
am_peak,6935,0.2576370337296332,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.9661388764861245,0.0,0.0,3.75,0.9661388764861245
am_peak,6945,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,6949,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,6961,0.15458222023777993,034,1,1,2,15.0,12.0,6.75,6.0,1.5,0.2318733303566699,0.0,0.0,1.5,0.2318733303566699
am_peak,6966,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,6967,0.3606918472214865,102,1,1,2,30.0,10.0,10.5,5.0,11.0,3.9676103194363517,0.0,0.0,11.0,3.9676103194363517
am_peak,6967,0.3606918472214865,007,2,2,4,15.0,10.0,6.75,5.0,3.5,1.2624214652752028,0.0,0.0,3.5,1.2624214652752028
am_peak,6968,1.8034592361074324,102,1,1,2,30.0,10.0,10.5,5.0,11.0,19.838051597181757,0.0,0.0,11.0,19.838051597181757
am_peak,6970,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,6971,0.721383694442973,102,1,1,2,30.0,10.0,10.5,5.0,11.0,7.935220638872703,0.0,0.0,11.0,7.935220638872703
am_peak,6972,0.2576370337296332,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.8340073710259652,0.0,0.0,11.0,2.8340073710259652
am_peak,6977,0.20610962698370655,073,1,1,2,90.0,60.0,25.5,18.0,15.0,3.0916444047555984,0.0,0.0,15.0,3.0916444047555984
am_peak,6987,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,6988,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,7001,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,7003,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,7005,0.2576370337296332,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.8340073710259652,0.0,0.0,11.0,2.8340073710259652
am_peak,7007,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,7008,0.3606918472214865,034,1,1,2,15.0,12.0,6.75,6.0,1.5,0.5410377708322298,0.0,0.0,1.5,0.5410377708322298
am_peak,7015,0.20610962698370655,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.7213836944429729,0.0,0.0,3.5,0.7213836944429729
am_peak,7020,0.2576370337296332,008,1,1,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249,0.0,0.0,7.5,1.932277752972249
am_peak,7032,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,7038,0.30916444047555985,001,1,1,2,30.0,22.5,10.5,8.625,3.75,1.1593666517833494,0.0,0.0,3.75,1.1593666517833494
am_peak,7042,0.30916444047555985,034,1,1,2,15.0,12.0,6.75,6.0,1.5,0.4637466607133398,0.0,0.0,1.5,0.4637466607133398
am_peak,7049,0.15458222023777993,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.5410377708322297,0.0,0.0,3.5,0.5410377708322297
am_peak,7059,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,7070,0.5152740674592664,034,1,1,2,15.0,12.0,6.75,6.0,1.5,0.7729111011888996,0.0,0.0,1.5,0.7729111011888996
am_peak,7076,0.2576370337296332,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.9017296180537162,0.0,0.0,3.5,0.9017296180537162
am_peak,7083,0.20610962698370655,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.7729111011888996,0.0,0.0,3.75,0.7729111011888996
am_peak,7095,0.2576370337296332,034,1,1,2,15.0,12.0,6.75,6.0,1.5,0.3864555505944498,0.0,0.0,1.5,0.3864555505944498
am_peak,7103,0.2576370337296332,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.8340073710259652,0.0,0.0,11.0,2.8340073710259652
am_peak,7103,0.2576370337296332,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.9017296180537162,0.0,0.0,3.5,0.9017296180537162
am_peak,7104,2.1126236765829924,102,1,1,2,30.0,10.0,10.5,5.0,11.0,23.238860442412918,0.0,0.0,11.0,23.238860442412918
am_peak,7106,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,7107,1.0305481349185328,102,1,1,2,30.0,10.0,10.5,5.0,11.0,11.336029484103861,0.0,0.0,11.0,11.336029484103861
am_peak,7108,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,7108,0.20610962698370655,006,1,1,2,14.4,9.23076923076923,6.6,4.615384615384615,3.9692307692307693,0.8180966732584045,0.0,0.0,3.9692307692307693,0.8180966732584045
am_peak,7117,0.15458222023777993,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.5796833258916747,0.0,0.0,3.75,0.5796833258916747
am_peak,7125,0.20610962698370655,034,1,1,2,15.0,12.0,6.75,6.0,1.5,0.3091644404755598,0.0,0.0,1.5,0.3091644404755598
am_peak,7128,0.2576370337296332,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.8340073710259652,0.0,0.0,11.0,2.8340073710259652
am_peak,7134,0.2576370337296332,001,1,1,2,30.0,22.5,10.5,8.625,3.75,0.9661388764861245,0.0,0.0,3.75,0.9661388764861245
am_peak,7141,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,7143,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,7144,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,7145,0.3606918472214865,034,1,1,2,15.0,12.0,6.75,6.0,1.5,0.5410377708322298,0.0,0.0,1.5,0.5410377708322298
am_peak,7154,0.20610962698370655,102,1,1,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772,0.0,0.0,11.0,2.267205896820772
am_peak,7154,0.20610962698370655,007,2,2,4,15.0,10.0,6.75,5.0,3.5,0.7213836944429729,0.0,0.0,3.5,0.7213836944429729
am_peak,7155,1.0820755416644594,102,1,1,2,30.0,10.0,10.5,5.0,11.0,11.902830958309053,0.0,0.0,11.0,11.902830958309053
am_peak,7157,0.6183288809511197,102,1,1,2,30.0,10.0,10.5,5.0,11.0,6.801617690462317,0.0,0.0,11.0,6.801617690462317
am_peak,7162,0.3606918472214865,073,1,1,2,90.0,60.0,25.5,18.0,15.0,5.410377708322297,0.0,0.0,15.0,5.410377708322297
am_peak,7176,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,7177,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,7178,0.15458222023777993,102,1,1,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792,0.0,0.0,11.0,1.7004044226155792
am_peak,7179,0.20610962698370655,034,1,1,2,15.0,12.0,6.75,6.0,1.5,0.3091644404755598,0.0,0.0,1.5,0.3091644404755598
am_peak,7183,1.3397125753940926,001,1,1,2,30.0,18.94736842105263,10.5,7.7368421052631575,5.526315789473685,7.403674758756829,0.0,0.0,5.526315789473685,7.403674758756829
am_peak,7202,0.20610962698370655,001,1,1,2,30.0,18.94736842105263,10.5,7.7368421052631575,5.526315789473685,1.139026885962589,0.0,0.0,5.526315789473685,1.139026885962589
