period,od_index,origin_zone,dest_zone,flow,best_in_set_min,bound_min,omitted_path_min,improvement_min,improvement_pct,flow_weighted_improvement,route_sequence,n_boardings,sequence_already_in_set
am_peak,10356,639,1131,0.566801474205193,138.2219028462623,135.20686129429464,135.2068612942946,3.0150415519676983,2.181305198294938,1.7089299964452045,102+034+008,3,False
am_peak,10431,640,1131,2.0610962698370656,131.5859522940872,128.57091074211957,128.57091074211954,3.01504155196767,2.291309596049601,6.2142908961643215,102+034+008,3,False
am_peak,10466,643,1131,0.5152740674592664,140.4712856044315,137.45624405246383,137.45624405246383,3.01504155196767,2.146375708739547,1.5535727240410804,102+034+008,3,False
am_peak,10498,644,1131,0.46374666071333975,140.16817297626258,137.15313142429494,137.1531314242949,3.01504155196767,2.151017230194094,1.3982154516369723,102+034+008,3,False
am_peak,10531,649,1131,0.4122192539674131,143.78921879641155,140.77417724444388,140.77417724444388,3.01504155196767,2.0968481345159895,1.2428581792328643,102+034+008,3,False
am_peak,10582,650,1131,0.4122192539674131,136.57458114843598,133.5595395964683,133.5595395964683,3.01504155196767,2.207615448361342,1.2428581792328643,102+034+008,3,False
am_peak,12114,757,871,0.6183288809511197,184.03909773597024,162.70539157067375,177.70539157067373,6.333706165296519,3.44150033509896,3.9163134454610042,034+101+005,3,False
am_peak,12115,757,874,0.721383694442973,147.59345627064926,142.59147852087472,142.59147852087472,5.0019777497745395,3.389024063913898,3.608345188653906,034+101+010,3,False
am_peak,12333,764,1131,0.8759659146807529,135.49426972065476,126.57502962910998,134.07502962911,1.419240091544765,1.0474539583635365,1.2432059449416055,007+034+008,3,False
am_peak,12485,768,1131,0.30916444047555985,129.2033256226146,120.28408553106983,127.78408553106985,1.419240091544765,1.0984547686413062,0.4387785688029196,007+034+008,3,False
am_peak,12592,772,473,0.30916444047555985,164.43651149303093,144.12888539287576,159.12888539287576,5.307626100155176,3.2277661767229358,1.6409292535079527,008+034+033,3,False
am_peak,13050,788,1131,0.30916444047555985,128.37719335654901,125.36215180458134,125.36215180458134,3.01504155196767,2.3485803616175263,0.9321436344246483,033+034+008,3,False
am_peak,13051,788,1136,0.8759659146807529,116.23382830912453,105.91435127014942,105.91435127014941,10.319477038975123,8.878204554641714,9.03951014347287,033+034,2,False
am_peak,13055,789,307,0.3606918472214865,88.94586584702759,82.77237181732893,82.77237181732893,6.173494029698659,6.940731838302709,2.226728965382828,033+002,2,False
am_peak,13057,789,367,0.9790207281726062,93.69098502549568,91.94098502549566,91.94098502549566,1.7500000000000142,1.8678424605353388,1.7132862743020747,033+002,2,False
am_peak,13083,791,367,1.3397125753940926,98.28785347018527,96.53785347018527,96.53785347018527,1.75,1.7804845036430128,2.3444970069396622,033+002,2,False
am_peak,13084,791,379,0.4122192539674131,123.61381100128509,116.32798400434736,116.32798400434736,7.285826996937729,5.894023441168709,3.0033581692133082,033+002,2,False
