period,od_index,flow,route,n_attractive_lines,own_headway_min,combined_headway_min,wait_now_min,wait_hyperpath_min,saving_min,flow_weighted_saving
am_peak,537,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,537,0.10305481349185328,008,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,538,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,539,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,540,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,541,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,541,0.10305481349185328,007,2,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,542,0.15458222023777993,102,3,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,542,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,543,0.15458222023777993,102,3,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,543,0.15458222023777993,007,6,30.0,4.285714285714286,10.5,2.142857142857143,16.714285714285715,2.5837313954028933
am_peak,544,1.442767388885946,102,3,30.0,10.0,10.5,5.0,11.0,15.870441277745407
am_peak,545,0.15458222023777993,102,3,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,545,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,546,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,547,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,548,0.2576370337296332,102,3,30.0,10.0,10.5,5.0,11.0,2.8340073710259652
am_peak,549,1.1851303551563128,102,3,30.0,10.0,10.5,5.0,11.0,13.036433906719441
am_peak,550,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,551,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,552,0.15458222023777993,102,3,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,553,0.566801474205193,102,3,30.0,10.0,10.5,5.0,11.0,6.234816216257123
am_peak,554,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,555,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,558,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,559,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,561,0.15458222023777993,102,3,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,563,0.20610962698370655,102,3,30.0,10.0,10.5,5.0,11.0,2.267205896820772
am_peak,564,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,565,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,565,0.10305481349185328,007,2,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,566,0.30916444047555985,102,3,30.0,10.0,10.5,5.0,11.0,3.4008088452311585
am_peak,566,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,567,0.10305481349185328,021,2,51.42857142857143,32.72727272727273,15.857142857142858,11.181818181818182,9.350649350649352,0.9636294248588879
am_peak,568,0.2576370337296332,102,3,30.0,10.0,10.5,5.0,11.0,2.8340073710259652
am_peak,568,0.2576370337296332,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.754139634346084
am_peak,569,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,571,0.4122192539674131,102,3,30.0,10.0,10.5,5.0,11.0,4.534411793641544
am_peak,571,0.4122192539674131,034,2,15.0,12.0,6.75,6.0,1.5,0.6183288809511196
am_peak,571,0.4122192539674131,004,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,572,0.7729111011888996,102,3,30.0,10.0,10.5,5.0,11.0,8.502022113077896
am_peak,573,0.30916444047555985,102,3,30.0,10.0,10.5,5.0,11.0,3.4008088452311585
am_peak,573,0.30916444047555985,007,2,30.0,10.0,10.5,5.0,11.0,3.4008088452311585
am_peak,575,0.30916444047555985,004,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,575,0.30916444047555985,034,2,15.0,12.0,6.75,6.0,1.5,0.4637466607133398
am_peak,576,0.15458222023777993,004,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,576,0.15458222023777993,034,2,15.0,12.0,6.75,6.0,1.5,0.2318733303566699
am_peak,577,0.15458222023777993,004,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,584,0.10305481349185328,008,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,587,0.2576370337296332,007,6,30.0,4.285714285714286,10.5,2.142857142857143,16.714285714285715,4.306218992338155
am_peak,589,0.15458222023777993,010,2,28.8,14.399999999999999,10.2,6.6,7.199999999999999,1.1129919857120154
am_peak,592,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
am_peak,596,0.10305481349185328,004,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,596,0.10305481349185328,034,2,15.0,12.0,6.75,6.0,1.5,0.1545822202377799
am_peak,598,0.2576370337296332,004,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,598,0.2576370337296332,034,2,15.0,12.0,6.75,6.0,1.5,0.3864555505944498
am_peak,599,0.10305481349185328,004,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,599,0.10305481349185328,034,2,15.0,12.0,6.75,6.0,1.5,0.1545822202377799
am_peak,600,0.30916444047555985,004,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,600,0.30916444047555985,034,2,15.0,12.0,6.75,6.0,1.5,0.4637466607133398
am_peak,601,0.20610962698370655,004,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,601,0.20610962698370655,034,2,15.0,12.0,6.75,6.0,1.5,0.3091644404755598
am_peak,602,0.10305481349185328,004,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,603,0.15458222023777993,004,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,603,0.15458222023777993,034,2,15.0,12.0,6.75,6.0,1.5,0.2318733303566699
am_peak,607,0.15458222023777993,004,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,610,0.20610962698370655,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.0033117074768674
am_peak,614,0.15458222023777993,010,4,28.8,4.8,10.2,2.4,15.599999999999998,2.4114826357093664
am_peak,616,0.30916444047555985,004,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,618,0.15458222023777993,007,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,619,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,624,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,625,2.9885895912637452,002,2,30.0,15.0,10.5,6.75,7.5,22.41442193447809
am_peak,626,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,626,0.10305481349185328,008,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,627,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,628,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,628,0.10305481349185328,008,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,629,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,630,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,631,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,632,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,633,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,633,0.10305481349185328,101,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,634,0.20610962698370655,102,3,30.0,10.0,10.5,5.0,11.0,2.267205896820772
am_peak,634,0.20610962698370655,007,6,30.0,4.285714285714286,10.5,2.142857142857143,16.714285714285715,3.444975193870524
am_peak,635,2.267205896820772,102,3,30.0,10.0,10.5,5.0,11.0,24.93926486502849
am_peak,636,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,636,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,637,0.4122192539674131,002,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,638,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,639,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,640,0.46374666071333975,102,3,30.0,10.0,10.5,5.0,11.0,5.101213267846737
am_peak,641,0.20610962698370655,102,3,30.0,10.0,10.5,5.0,11.0,2.267205896820772
am_peak,642,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,643,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,644,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,645,0.4122192539674131,002,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,646,0.2576370337296332,102,3,30.0,10.0,10.5,5.0,11.0,2.8340073710259652
am_peak,647,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,647,0.10305481349185328,033,2,60.0,30.0,18.0,10.5,15.0,1.5458222023777992
am_peak,649,0.10305481349185328,004,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,651,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,657,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,661,0.10305481349185328,021,2,51.42857142857143,32.72727272727273,15.857142857142858,11.181818181818182,9.350649350649352,0.9636294248588879
am_peak,662,0.10305481349185328,021,2,51.42857142857143,32.72727272727273,15.857142857142858,11.181818181818182,9.350649350649352,0.9636294248588879
am_peak,663,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,664,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,665,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,666,0.10305481349185328,102,3,30.0,10.0,10.5,5.0,11.0,1.133602948410386
am_peak,666,0.10305481349185328,010,4,28.8,4.8,10.2,2.4,15.599999999999998,1.6076550904729108
am_peak,667,0.20610962698370655,102,3,30.0,10.0,10.5,5.0,11.0,2.267205896820772
am_peak,668,0.15458222023777993,004,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,673,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,679,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,681,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,682,3.916082912690425,002,2,30.0,15.0,10.5,6.75,7.5,29.370621845178185
am_peak,683,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,683,0.10305481349185328,008,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,684,0.3606918472214865,002,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,685,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,686,0.46374666071333975,002,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,687,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,688,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,689,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,689,0.20610962698370655,101,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,690,0.4122192539674131,002,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,690,0.4122192539674131,007,6,30.0,4.285714285714286,10.5,2.142857142857143,16.714285714285715,6.889950387741048
am_peak,691,2.421788117058552,002,2,30.0,15.0,10.5,6.75,7.5,18.16341087793914
am_peak,692,0.10305481349185328,002,2,30.0,15.0,10.5,6.75,7.5,0.7729111011888996
am_peak,693,0.4122192539674131,002,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,694,0.2576370337296332,002,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,695,0.8759659146807529,002,2,30.0,15.0,10.5,6.75,7.5,6.569744360105647
am_peak,696,0.2576370337296332,002,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,696,0.2576370337296332,005,2,60.0,30.0,18.0,10.5,15.0,3.864555505944498
am_peak,697,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,698,0.2576370337296332,002,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,699,0.30916444047555985,002,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,700,0.3606918472214865,002,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,702,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,703,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,705,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,707,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,711,0.30916444047555985,002,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,711,0.30916444047555985,007,2,30.0,10.0,10.5,5.0,11.0,3.4008088452311585
am_peak,712,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,712,0.15458222023777993,033,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,713,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,713,0.15458222023777993,001,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,715,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,716,0.4122192539674131,004,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,718,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,718,0.20610962698370655,007,2,30.0,10.0,10.5,5.0,11.0,2.267205896820772
am_peak,726,5.152740674592664,002,2,30.0,15.0,10.5,6.75,7.5,38.64555505944498
am_peak,727,0.566801474205193,002,2,30.0,15.0,10.5,6.75,7.5,4.251011056538948
am_peak,728,0.2576370337296332,002,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,728,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,729,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,730,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,731,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,732,0.2576370337296332,002,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,732,0.2576370337296332,101,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,733,0.46374666071333975,002,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,733,0.46374666071333975,007,6,30.0,4.285714285714286,10.5,2.142857142857143,16.714285714285715,7.7511941862086795
am_peak,734,2.576370337296332,002,2,30.0,15.0,10.5,6.75,7.5,19.32277752972249
am_peak,735,0.566801474205193,002,2,30.0,15.0,10.5,6.75,7.5,4.251011056538948
am_peak,736,0.9274933214266795,002,2,30.0,15.0,10.5,6.75,7.5,6.9561999107000965
am_peak,737,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,738,0.2576370337296332,002,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,739,0.4122192539674131,002,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,740,0.5152740674592664,002,2,30.0,15.0,10.5,6.75,7.5,3.864555505944498
am_peak,741,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,750,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,751,0.2576370337296332,002,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,751,0.2576370337296332,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.754139634346084
am_peak,752,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,752,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
am_peak,753,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,754,0.20610962698370655,002,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,755,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,756,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,757,0.30916444047555985,004,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,759,0.15458222023777993,002,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,760,0.30916444047555985,002,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,760,0.30916444047555985,007,2,30.0,10.0,10.5,5.0,11.0,3.4008088452311585
am_peak,766,1.5973496091237258,002,2,30.0,15.0,10.5,6.75,7.5,11.980122068427944
am_peak,771,0.15458222023777993,102,3,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,775,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
am_peak,776,0.30916444047555985,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,4.5049675612153015
am_peak,799,0.30916444047555985,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,4.5049675612153015
am_peak,801,0.15458222023777993,010,4,28.8,4.8,10.2,2.4,15.599999999999998,2.4114826357093664
am_peak,802,0.7729111011888996,004,2,30.0,15.0,10.5,6.75,7.5,5.796833258916747
am_peak,814,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,815,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,818,0.15458222023777993,007,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,820,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,826,0.20610962698370655,005,2,60.0,30.0,18.0,10.5,15.0,3.0916444047555984
am_peak,827,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,828,0.2576370337296332,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.754139634346084
am_peak,829,0.15458222023777993,008,3,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,836,0.2576370337296332,004,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,837,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,838,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,851,0.20610962698370655,010,4,26.742857142857144,4.8,9.685714285714287,2.4,14.571428571428573,3.0033117074768674
am_peak,853,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,860,0.721383694442973,004,2,30.0,15.0,10.5,6.75,7.5,5.410377708322297
am_peak,862,0.15458222023777993,022,2,31.764705882352942,12.705882352941178,10.941176470588236,6.176470588235294,9.529411764705882,1.4730776281482558
am_peak,863,0.6698562876970463,007,2,30.0,10.0,10.5,5.0,11.0,7.368419164667509
am_peak,867,0.4122192539674131,008,2,30.0,15.0,10.5,6.75,7.5,3.0916444047555984
am_peak,868,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,869,1.0820755416644594,008,2,30.0,15.0,10.5,6.75,7.5,8.115566562483446
am_peak,870,0.566801474205193,008,2,30.0,15.0,10.5,6.75,7.5,4.251011056538948
am_peak,871,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,871,0.15458222023777993,002,4,30.0,7.5,10.5,3.75,13.5,2.086859973210029
am_peak,875,1.2366577619022394,008,2,30.0,15.0,10.5,6.75,7.5,9.274933214266795
am_peak,876,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,878,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,879,0.721383694442973,008,2,30.0,15.0,10.5,6.75,7.5,5.410377708322297
am_peak,880,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,880,0.15458222023777993,005,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,881,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,884,0.46374666071333975,008,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500482
am_peak,885,0.15458222023777993,033,2,60.0,30.0,18.0,10.5,15.0,2.318733303566699
am_peak,887,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,890,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,891,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,891,0.20610962698370655,035,2,60.0,45.0,18.0,14.25,7.5,1.5458222023777992
am_peak,892,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,893,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,895,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,896,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,897,0.15458222023777993,007,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,898,0.2576370337296332,008,2,30.0,15.0,10.5,6.75,7.5,1.932277752972249
am_peak,899,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,899,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,900,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,901,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,902,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,904,0.30916444047555985,010,4,28.8,4.8,10.2,2.4,15.599999999999998,4.822965271418733
am_peak,905,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,906,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,907,0.30916444047555985,008,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
am_peak,908,1.2366577619022394,008,2,30.0,15.0,10.5,6.75,7.5,9.274933214266795
am_peak,909,0.15458222023777993,007,2,30.0,10.0,10.5,5.0,11.0,1.7004044226155792
am_peak,913,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,915,1.133602948410386,008,2,30.0,15.0,10.5,6.75,7.5,8.502022113077896
am_peak,916,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,917,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,922,1.0820755416644594,008,2,30.0,15.0,10.5,6.75,7.5,8.115566562483446
am_peak,924,0.8244385079348262,008,2,30.0,15.0,10.5,6.75,7.5,6.183288809511197
am_peak,925,0.3606918472214865,008,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,926,0.3606918472214865,008,2,30.0,15.0,10.5,6.75,7.5,2.7051888541611486
am_peak,931,0.15458222023777993,004,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,932,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,934,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,935,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,940,0.20610962698370655,008,2,30.0,15.0,10.5,6.75,7.5,1.5458222023777992
am_peak,941,0.15458222023777993,101,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,944,0.15458222023777993,008,2,30.0,15.0,10.5,6.75,7.5,1.1593666517833494
am_peak,945,0.15458222023777993,021,2,51.42857142857143,32.72727272727273,15.857142857142858,11.181818181818182,9.350649350649352,1.445444137288332
